web_scraper_order,web_scraper_start_url,type,prix,adresse,image
"1766925098-986","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble   garçon","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3312381_uploaded_image1_1630601429.jpg"
"1766925098-987","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble costume garçon","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3312379_uploaded_image1_1630601374.jpg"
"1766925098-988","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes","6 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3309778_uploaded_image1_1630514175.jpg"
"1766925098-989","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","3 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3308950_uploaded_image1_1630499428.jpg"
"1766925098-990","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3306671_uploaded_image1_1630416750.jpg"
"1766925098-991","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Chemises Pimkie","2 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3303661_uploaded_image1_1630249960.jpg"
"1766925098-992","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Caleçons pour enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3298165_uploaded_image1_1629920561.jpg"
"1766925098-993","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe wax enfant","12 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_3292897_uploaded_image1_1629649247.jpg"
"1766925098-994","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe fille","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3292529_uploaded_image1_1629627801.jpg"
"1766925098-995","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes fille","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3292525_uploaded_image1_1629627694.jpg"
"1766925098-996","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble 3 pièces garçon","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3288163_uploaded_image1_1629374065.jpg"
"1766925098-997","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble 3 pièces garçons","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3288161_uploaded_image1_1629373998.jpg"
"1766925098-998","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3284080_uploaded_image1_1629189917.jpg"
"1766925098-999","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements friperies enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3269998_uploaded_image1_1628452686.jpg"
"1766925098-1000","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble combinaison enfant 2 pièces","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3268417_uploaded_image1_1628359055.jpg"
"1766925098-1001","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3266560_uploaded_image1_1628269772.jpg"
"1766925098-1002","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements de friperie","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3252830_uploaded_image1_1627680137.jpg"
"1766925098-1003","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous vêtements enfants","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3250923_uploaded_image1_1627575838.jpg"
"1766925098-1004","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","12 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_3246336_uploaded_image1_1627341068.jpg"
"1766925098-1005","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Maillot de bain enfant","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3243385_uploaded_image1_1627145773.jpg"
"1766925098-1006","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble short fille","8 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3243381_uploaded_image1_1627145505.jpg"
"1766925098-1007","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3225642_uploaded_image1_1626171489.jpg"
"1766925098-1008","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe   enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223803_uploaded_image1_1626088912.jpg"
"1766925098-1009","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223798_uploaded_image1_1626088863.jpg"
"1766925098-1010","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223774_uploaded_image1_1626088433.jpg"
"1766925098-1011","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe enfant","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222211_uploaded_image1_1626008052.jpg"
"1766925098-1012","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221637_uploaded_image1_1625954553.jpg"
"1766925098-1013","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Djellaba enfant","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3201236_uploaded_image1_1625141023.jpg"
"1766925098-1014","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","2 500CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3199217_uploaded_image1_1625065031.jpg"
"1766925098-1015","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Boubou enfant","1 000CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3199201_uploaded_image1_1625064316.jpg"
"1766925098-1016","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1766925098-1017","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Habits bébé","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3192618_uploaded_image1_1624700331.jpg"
"1766925098-1018","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble vêtements","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3186865_uploaded_image1_1624408771.jpg"
"1766925098-1019","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Sous vêtement enfants","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3186113_uploaded_image1_1624378022.jpg"
"1766925098-1020","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","T-shirt enfant","1 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3186107_uploaded_image1_1624377710.jpg"
"1766925098-1021","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe pour fillette","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3178371_uploaded_image1_1623973004.jpg"
"1766925098-1022","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3176544_uploaded_image1_1623885930.jpg"
"1766925098-1023","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans de friperie enfant","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174226_uploaded_image1_1623782700.jpg"
"1766925098-1024","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174224_uploaded_image1_1623782622.jpg"
"1766925098-1025","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robes de friperie enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174220_uploaded_image1_1623782572.jpg"
"1766925098-1026","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174219_uploaded_image1_1623782525.jpg"
"1766925098-1027","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174216_uploaded_image1_1623782453.jpg"
"1766925098-1028","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe de friperie - enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174214_uploaded_image1_1623782405.jpg"
"1766925098-1029","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174209_uploaded_image1_1623782334.jpg"
"1766925098-1030","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans friperie enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174207_uploaded_image1_1623782291.jpg"
"1766925098-1031","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Jeans de friperie","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174201_uploaded_image1_1623782246.jpg"
"1766925098-1032","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble chemises + pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3174199_uploaded_image2_1623782190.jpeg"
"1766925098-1033","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe fillette","7 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3172225_uploaded_image1_1623704262.jpg"
"1766925098-1034","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtements enfants","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3163009_uploaded_image1_1623254458.jpg"
"1766925098-1035","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Vêtement enfant","30 000CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3160326_uploaded_image1_1623155200.jpg"
"1766925098-1036","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble bébé été","5 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3156533_uploaded_image1_1622995117.jpg"
"1766925098-1037","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble été avec bavoir bébé","5 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3156529_uploaded_image1_1622995007.jpg"
"1766925098-1038","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Ensemble bébé","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3153951_uploaded_image1_1622847447.jpg"
"1766925098-1039","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Robe  enfant","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3147894_uploaded_image1_1622636034.jpg"
"1766925113-1040","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3613858_uploaded_image2_1647597426.jpeg"
"1766925113-1041","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","1 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608114_uploaded_image2_1647271341.jpeg"
"1766925113-1042","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements bébé","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606160_uploaded_image1_1647123480.jpg"
"1766925113-1043","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble enfant","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3604777_uploaded_image1_1647030491.jpg"
"1766925113-1044","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Peignoir personnalisé enfant","12 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3563684_uploaded_image1_1644584292.jpg"
"1766925113-1045","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Habits enfants","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601827_uploaded_image1_1646873978.jpg"
"1766925113-1046","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","1 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600538_uploaded_image1_1646825050.jpg"
"1766925113-1047","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600535_uploaded_image2_1646824967.jpeg"
"1766925113-1048","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600530_uploaded_image2_1646824909.jpeg"
"1766925113-1049","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600527_uploaded_image1_1646824864.jpg"
"1766925113-1050","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600524_uploaded_image1_1646824802.jpg"
"1766925113-1051","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements bébé","1 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3599090_uploaded_image1_1646743024.jpg"
"1766925113-1052","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pantalon Zara enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3598377_uploaded_image1_1646692365.jpg"
"1766925113-1053","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble Veste enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3594235_uploaded_image1_1646433088.jpg"
"1766925113-1054","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3588188_uploaded_image1_1646153533.jpg"
"1766925113-1055","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3588178_uploaded_image1_1646153368.jpg"
"1766925113-1056","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Maillot enfant","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585164_uploaded_image1_1645997873.jpg"
"1766925113-1057","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Peignoirs enfants","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584341_uploaded_image1_1645920047.jpg"
"1766925113-1058","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble tenu mardi Gras","20 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582459_uploaded_image1_1645794121.jpg"
"1766925113-1059","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3568689_uploaded_image1_1644934911.jpg"
"1766925113-1060","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Maillot football enfants - Sénégal","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3566348_uploaded_image3_1644775694.jpeg"
